TimeStamp,Pos X(inch),Pos Y(inch),Pos Z(inch),Pho X(inch),Pho Y(inch),Pho Z(inch),Pho Tilt,Pho Rotate,Motion Compensation Active,Pos Alps(inch),Alps Spot Size(inch),PF1 RPM Setpoint,PF2 RPM Setpoint,PF4 RPM Setpoint,PF1 Argon: Valid Value,PF2 Argon: Valid Value,PF3 Argon: Valid Value,PF4 Argon: Valid Value,Center Purge Argon MFlow,Center Purge Argon: Valid Value,Center Purge Argon VFlow,PF1 Argon Temp(°F),PF2 Argon Temp(°F),PF3 Argon Temp(°F),PF4 Argon Temp(°F),Center Purge Argon Temp(°F),PF1 Argon Absolute Pressure,PF2 Argon Absolute Pressure,PF3 Argon Absolute Pressure,PF4 Argon Absolute Pressure,Center Purge Argon Absolute Pressure,Center Purge Pressure: Valid Value,H2O Sensor,O2 Sensor,Head Temperature (RTD 1)(°F),PF2 Powder Low,PF3 Powder Low,PF4 Powder Low,PF1 Top Pressure,PF1 Bottom Pressure,Dust Collector Diff Pressure,PF2 Top Pressure,PF2 Bottom Pressure,Powder Manifold Pressure Sensor,PF3 Top Pressure,PF3 Bottom Pressure,PF4 Top Pressure,PF4 Bottom Pressure,Optics Box Pressure Sensor,Optics Box Pressure: Valid Value,Dryrun Mode,Laser Setpoint,Laser Water Flow (L/min),Laser Water Temp (°C),DI Water Temp (°C),Process Fiber FFBD (mV),Beam Flags From Meter,Camera Temp(°F),Contour Override,Hatch Override,Cmd Mode,DeadMove Override,Block Number
13:21.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.05,14.92,1,13.57,507.8,73.6,1,1,1,1.49,1.492,0.019,0.003,0.002,6.837,0.011,0.01,0.017,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:22.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,510.3,73.6,1,1,1,1.491,1.489,0.016,0.003,0.002,6.824,0.011,0.01,0.01,0.011,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:23.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.04,13.05,14.92,1,13.57,508.3,73.7,1,1,1,1.49,1.484,0.027,0.003,0.002,6.837,0.011,0.01,0.018,0.011,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:24.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,533.9,73.6,1,1,1,1.49,1.481,0.014,0.003,0.002,6.849,0.011,0.01,0.015,0.013,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:25.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,541.2,73.6,1,1,1,1.491,1.476,0.016,0.003,0.003,6.812,0.011,0.01,0.012,0.012,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:26.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.04,13.04,14.92,1,13.57,511.3,73.7,1,1,1,1.489,1.501,0.024,0.003,0.002,6.824,0.011,0.01,0.011,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:27.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,499.8,73.7,1,1,1,1.492,1.489,0.035,0.003,0.002,6.812,0.011,0.01,0.016,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:28.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,485.6,73.6,1,1,1,1.489,1.478,0.026,0.003,0.002,6.812,0.011,0.01,0.01,0.012,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:29.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.04,13.04,14.92,1,13.57,470.8,73.7,1,1,1,1.49,1.477,0.026,0.003,0.002,6.837,0.011,0.01,0.009,0.012,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:30.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.04,13.04,14.92,1,13.57,457.5,73.7,1,1,1,1.488,1.495,0.018,0.003,0.002,6.812,0.011,0.01,0.011,0.011,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:31.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,451.1,73.6,1,1,1,1.492,1.496,0.026,0.003,0.002,6.824,0.011,0.01,0.012,0.012,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:32.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.04,13.04,14.92,1,13.57,446.4,73.7,1,1,1,1.492,1.495,0.032,0.003,0.002,6.837,0.011,0.01,0.016,0.012,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:33.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,446.2,73.6,1,1,1,1.49,1.492,0.034,0.003,0.002,6.837,0.011,0.01,0.018,0.012,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:34.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,447.6,73.7,1,1,1,1.49,1.479,0.021,0.003,0.002,6.824,0.011,0.01,0.021,0.011,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:35.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,454.7,73.6,1,1,1,1.489,1.502,0.028,0.003,0.002,6.849,0.011,0.01,0.009,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:36.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,465.1,73.6,1,1,1,1.49,1.479,0.025,0.003,0.002,6.837,0.011,0.01,0.015,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:37.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.04,13.04,14.92,1,13.57,481.1,73.6,1,1,1,1.49,1.501,0.025,0.003,0.003,6.837,0.011,0.01,0.016,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:38.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,479.7,73.6,1,1,1,1.489,1.49,0.031,0.003,0.002,6.824,0.011,0.01,0.01,0.012,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:39.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,479,73.7,1,1,1,1.489,1.49,0.032,0.003,0.002,6.824,0.011,0.01,0.009,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:40.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.73,15.13,13.04,13.03,13.04,14.92,1,13.57,479.1,73.6,1,1,1,1.489,1.497,0.025,0.003,0.002,6.837,0.011,0.01,0.009,0.011,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:41.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,488.4,73.7,1,1,1,1.489,1.477,0.024,0.003,0.002,6.837,0.011,0.01,0.009,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:42.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,479.5,73.6,1,1,1,1.489,1.495,0.025,0.003,0.002,6.824,0.011,0.01,0.009,0.013,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:43.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.03,13.03,13.04,14.92,1,13.57,508.2,73.7,1,1,1,1.488,1.483,0.025,0.003,0.002,6.824,0.011,0.01,0.018,0.012,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:44.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,564.4,73.7,1,1,1,1.491,1.495,0.024,0.003,0.002,6.837,0.011,0.01,0.011,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:45.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.56,80.46,80.06,79.41,74.71,15.13,13.03,13.03,13.04,14.92,1,13.57,548.5,73.7,1,1,1,1.49,1.488,0.025,0.003,0.002,6.812,0.011,0.01,0.013,0.013,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:46.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.04,13.05,14.92,1,13.57,520.7,73.7,1,1,1,1.489,1.49,0.03,0.003,0.002,6.837,0.011,0.01,0.02,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:47.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,489.9,73.7,1,1,1,1.492,1.478,0.022,0.003,0.002,6.812,0.011,0.01,0.018,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:48.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,486.3,73.7,1,1,1,1.492,1.481,0.027,0.003,0.002,6.837,0.011,0.01,0.014,0.011,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:49.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.04,13.05,14.92,1,13.57,474.7,73.7,1,1,1,1.492,1.48,0.015,0.003,0.002,6.837,0.011,0.01,0.015,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:50.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,456.5,73.7,1,1,1,1.491,1.478,0.016,0.003,0.002,6.824,0.011,0.01,0.018,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:51.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.56,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,444.3,73.7,1,1,1,1.49,1.504,0.022,0.003,0.002,6.837,0.011,0.01,0.017,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:52.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.46,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,448.3,73.7,1,1,1,1.492,1.497,0.024,0.003,0.002,6.837,0.011,0.01,0.01,0.011,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:53.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.46,80.06,79.41,74.71,15.13,13.04,13.04,13.05,14.92,1,13.57,453.2,73.7,1,1,1,1.492,1.48,0.025,0.003,0.002,6.824,0.011,0.01,0.018,0.012,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:54.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.46,80.06,79.41,74.71,15.13,13.03,13.04,13.04,14.92,1,13.57,448.1,73.7,1,1,1,1.491,1.482,0.025,0.003,0.002,6.824,0.011,0.01,0.01,0.011,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:55.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.46,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,440.2,73.7,1,1,1,1.489,1.483,0.018,0.003,0.002,6.837,0.011,0.01,0.013,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:56.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.46,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,439.6,73.7,1,1,1,1.49,1.485,0.014,0.003,0.002,6.837,0.011,0.01,0.02,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:57.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,439,73.7,1,1,1,1.49,1.482,0.029,0.003,0.003,6.812,0.011,0.01,0.01,0.013,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:58.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,442.9,73.7,1,1,1,1.491,1.504,0.033,0.003,0.002,6.812,0.011,0.01,0.022,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
13:59.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.03,13.04,13.04,14.92,1,13.57,450.3,73.6,1,1,1,1.492,1.479,0.025,0.003,0.002,6.837,0.011,0.01,0.012,0.011,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:00.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.05,14.92,1,13.57,463.6,73.7,1,1,1,1.488,1.482,0.035,0.003,0.002,6.837,0.011,0.01,0.01,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:01.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,506,73.6,1,1,1,1.49,1.503,0.035,0.003,0.002,6.837,0.011,0.01,0.012,0.012,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:02.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,559.7,73.7,1,1,1,1.491,1.483,0.035,0.003,0.002,6.824,0.011,0.01,0.013,0.012,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:03.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,568.6,73.7,1,1,1,1.49,1.489,0.025,0.003,0.002,6.824,0.011,0.01,0.01,0.012,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:04.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,553.8,73.7,1,1,1,1.493,1.479,0.025,0.003,0.002,6.824,0.011,0.01,0.009,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:05.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.03,13.04,13.04,14.92,1,13.57,541.8,73.7,1,1,1,1.49,1.487,0.032,0.003,0.003,6.837,0.011,0.01,0.018,0.013,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:06.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,524.2,73.7,1,1,1,1.492,1.489,0.025,0.003,0.003,6.812,0.011,0.01,0.017,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:07.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.03,13.04,13.04,14.92,1,13.57,515,73.7,1,1,1,1.491,1.496,0.034,0.003,0.002,6.849,0.011,0.01,0.017,0.013,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:08.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,563.4,73.7,1,1,1,1.488,1.503,0.033,0.003,0.002,6.837,0.011,0.01,0.011,0.013,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:09.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,586.3,73.7,1,1,1,1.492,1.495,0.025,0.003,0.002,6.837,0.011,0.01,0.011,0.013,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:10.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,558.2,73.7,1,1,1,1.491,1.503,0.026,0.003,0.002,6.837,0.011,0.01,0.01,0.012,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:11.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,605.5,73.7,1,1,1,1.49,1.488,0.021,0.003,0.002,6.837,0.011,0.01,0.009,0.012,4.219,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:12.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.03,13.04,13.04,14.92,1,13.57,611.2,73.7,1,1,1,1.489,1.485,0.025,0.003,0.002,6.849,0.011,0.01,0.014,0.012,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:13.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,615.6,73.7,1,1,1,1.489,1.492,0.025,0.003,0.002,6.837,0.011,0.01,0.009,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:14.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.03,13.03,13.04,14.92,1,13.57,591.5,73.7,1,1,1,1.487,1.503,0.024,0.003,0.002,6.824,0.011,0.01,0.014,0.011,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:15.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,571.1,73.7,1,1,1,1.491,1.497,0.033,0.003,0.002,6.837,0.011,0.01,0.013,0.011,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:16.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.04,13.04,14.92,1,13.57,534.2,73.7,1,1,1,1.492,1.492,0.022,0.003,0.002,6.837,0.011,0.01,0.015,0.013,4.219,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:17.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.23,80.55,80.44,80.06,79.41,74.71,15.13,13.03,13.03,13.04,14.92,1,13.57,533.6,73.7,1,1,1,1.49,1.487,0.027,0.003,0.002,6.862,0.011,0.01,0.012,0.011,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
14:18.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.22,80.55,80.44,80.06,79.41,74.71,15.13,13.04,13.03,13.04,14.92,1,13.57,536.4,73.7,1,1,1,1.489,1.478,0.025,0.003,0.002,6.824,0.011,0.01,0.009,0.011,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
