line_number,raw_line,layer,laser_on,feedrate,tool,X,Y,Z,B,C,dx,dy,dz,step_distance,deposition_move,laser_power_watts,estimated_linear_energy
73569,X17.6107,17.0,True,600.0,,17.6107,25.9245,5.9993,0.0,0.0,-0.9885999999999981,0.0,0.0,0.9885999999999981,True,500.0,0.8333333333333334
73570,X16.6221,17.0,True,600.0,,16.6221,25.9245,5.9993,0.0,0.0,-0.9886000000000017,0.0,0.0,0.9886000000000017,True,500.0,0.8333333333333334
73571,X15.6335,17.0,True,600.0,,15.6335,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73572,X14.6449,17.0,True,600.0,,14.6449,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73573,X13.6563,17.0,True,600.0,,13.6563,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73574,X12.6677,17.0,True,600.0,,12.6677,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73575,X11.6791,17.0,True,600.0,,11.6791,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73576,X10.6905,17.0,True,600.0,,10.6905,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73577,X9.7019,17.0,True,600.0,,9.7019,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73578,X8.7133,17.0,True,600.0,,8.7133,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73579,X7.7247,17.0,True,600.0,,7.7247,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73580,X6.7361,17.0,True,600.0,,6.7361,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73581,X5.7475,17.0,True,600.0,,5.7475,25.9245,5.9993,0.0,0.0,-0.9886000000000008,0.0,0.0,0.9886000000000008,True,500.0,0.8333333333333334
73582,X4.7589,17.0,True,600.0,,4.7589,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73583,X3.7703,17.0,True,600.0,,3.7703,25.9245,5.9993,0.0,0.0,-0.9885999999999995,0.0,0.0,0.9885999999999995,True,500.0,0.8333333333333334
73584,X2.7817,17.0,True,600.0,,2.7817,25.9245,5.9993,0.0,0.0,-0.9886000000000004,0.0,0.0,0.9886000000000004,True,500.0,0.8333333333333334
73585,X1.7931,17.0,True,600.0,,1.7931,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73586,X0.8045,17.0,True,600.0,,0.8045,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73587,X-0.1841,17.0,True,600.0,,-0.1841,25.9245,5.9993,0.0,0.0,-0.9886,0.0,0.0,0.9886,True,500.0,0.8333333333333334
73588,X-1.1727,17.0,True,600.0,,-1.1727,25.9245,5.9993,0.0,0.0,-0.9886,0.0,0.0,0.9886,True,500.0,0.8333333333333334
73589,X-2.1613,17.0,True,600.0,,-2.1613,25.9245,5.9993,0.0,0.0,-0.9886000000000001,0.0,0.0,0.9886000000000001,True,500.0,0.8333333333333334
73590,X-3.1499,17.0,True,600.0,,-3.1499,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73591,X-4.1385,17.0,True,600.0,,-4.1385,25.9245,5.9993,0.0,0.0,-0.9885999999999995,0.0,0.0,0.9885999999999995,True,500.0,0.8333333333333334
73592,X-5.1271,17.0,True,600.0,,-5.1271,25.9245,5.9993,0.0,0.0,-0.9886000000000008,0.0,0.0,0.9886000000000008,True,500.0,0.8333333333333334
73593,X-6.1157,17.0,True,600.0,,-6.1157,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73594,X-7.1043,17.0,True,600.0,,-7.1043,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73595,X-8.0929,17.0,True,600.0,,-8.0929,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73596,X-9.0815,17.0,True,600.0,,-9.0815,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73597,X-10.0701,17.0,True,600.0,,-10.0701,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73598,X-11.0587,17.0,True,600.0,,-11.0587,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73599,X-12.0473,17.0,True,600.0,,-12.0473,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73600,X-13.0359,17.0,True,600.0,,-13.0359,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73601,X-14.0245,17.0,True,600.0,,-14.0245,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73602,X-15.0131,17.0,True,600.0,,-15.0131,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73603,X-16.0017,17.0,True,600.0,,-16.0017,25.9245,5.9993,0.0,0.0,-0.9885999999999999,0.0,0.0,0.9885999999999999,True,500.0,0.8333333333333334
73604,X-16.9902,17.0,True,600.0,,-16.9902,25.9245,5.9993,0.0,0.0,-0.9885000000000019,0.0,0.0,0.9885000000000019,True,500.0,0.8333333333333334
73605,X-17.9788,17.0,True,600.0,,-17.9788,25.9245,5.9993,0.0,0.0,-0.9885999999999981,0.0,0.0,0.9885999999999981,True,500.0,0.8333333333333334
73606,X-18.9674,17.0,True,600.0,,-18.9674,25.9245,5.9993,0.0,0.0,-0.9886000000000017,0.0,0.0,0.9886000000000017,True,500.0,0.8333333333333334
73607,X-19.956,17.0,True,600.0,,-19.956,25.9245,5.9993,0.0,0.0,-0.9885999999999981,0.0,0.0,0.9885999999999981,True,500.0,0.8333333333333334
73608,X-20.9446,17.0,True,600.0,,-20.9446,25.9245,5.9993,0.0,0.0,-0.9886000000000017,0.0,0.0,0.9886000000000017,True,500.0,0.8333333333333334
73609,X-21.9332,17.0,True,600.0,,-21.9332,25.9245,5.9993,0.0,0.0,-0.9885999999999981,0.0,0.0,0.9885999999999981,True,500.0,0.8333333333333334
73610,X-22.9218,17.0,True,600.0,,-22.9218,25.9245,5.9993,0.0,0.0,-0.9886000000000017,0.0,0.0,0.9886000000000017,True,500.0,0.8333333333333334
73611,X-23.9104,17.0,True,600.0,,-23.9104,25.9245,5.9993,0.0,0.0,-0.9885999999999981,0.0,0.0,0.9885999999999981,True,500.0,0.8333333333333334
73612,X-24.899,17.0,True,600.0,,-24.899,25.9245,5.9993,0.0,0.0,-0.9886000000000017,0.0,0.0,0.9886000000000017,True,500.0,0.8333333333333334
73616,/2 G4 X0. (LAYER DWELL),17.0,False,600.0,,0.0,25.9245,5.9993,0.0,0.0,24.899,0.0,0.0,24.899,False,500.0,0.8333333333333334
73620,G0 Z12.3724,17.0,False,600.0,,0.0,25.9245,12.3724,0.0,0.0,0.0,0.0,6.373100000000001,6.373100000000001,False,500.0,0.8333333333333334
73623,G0 X-25.9252 Y4.4527,18.0,False,600.0,,-25.9252,4.4527,12.3724,0.0,0.0,-25.9252,-21.471799999999998,0.0,33.6623556852458,False,500.0,0.8333333333333334
73624,G1 Z6.3724 F600.,18.0,False,600.0,,-25.9252,4.4527,6.3724,0.0,0.0,0.0,0.0,-6.000000000000001,6.000000000000001,False,500.0,0.8333333333333334
73631,Y5.2623,18.0,True,600.0,,-25.9252,5.2623,6.3724,0.0,0.0,0.0,0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73632,Y6.1731,18.0,True,600.0,,-25.9252,6.1731,6.3724,0.0,0.0,0.0,0.9108,0.0,0.9108,True,500.0,0.8333333333333334
73633,Y7.0838,18.0,True,600.0,,-25.9252,7.0838,6.3724,0.0,0.0,0.0,0.9107000000000003,0.0,0.9107000000000003,True,500.0,0.8333333333333334
73634,Y7.8681,18.0,True,600.0,,-25.9252,7.8681,6.3724,0.0,0.0,0.0,0.7843,0.0,0.7843,True,500.0,0.8333333333333334
73635,Y8.6524,18.0,True,600.0,,-25.9252,8.6524,6.3724,0.0,0.0,0.0,0.7843,0.0,0.7843,True,500.0,0.8333333333333334
73636,Y9.4367,18.0,True,600.0,,-25.9252,9.4367,6.3724,0.0,0.0,0.0,0.7843,0.0,0.7843,True,500.0,0.8333333333333334
73637,Y10.221,18.0,True,600.0,,-25.9252,10.221,6.3724,0.0,0.0,0.0,0.7843,0.0,0.7843,True,500.0,0.8333333333333334
73638,Y10.98,18.0,True,600.0,,-25.9252,10.98,6.3724,0.0,0.0,0.0,0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73639,Y11.7389,18.0,True,600.0,,-25.9252,11.7389,6.3724,0.0,0.0,0.0,0.7588999999999988,0.0,0.7588999999999988,True,500.0,0.8333333333333334
73640,Y12.4979,18.0,True,600.0,,-25.9252,12.4979,6.3724,0.0,0.0,0.0,0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73641,Y13.2569,18.0,True,600.0,,-25.9252,13.2569,6.3724,0.0,0.0,0.0,0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73642,Y14.2183,18.0,True,600.0,,-25.9252,14.2183,6.3724,0.0,0.0,0.0,0.9613999999999994,0.0,0.9613999999999994,True,500.0,0.8333333333333334
73643,Y15.1797,18.0,True,600.0,,-25.9252,15.1797,6.3724,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73644,Y16.1411,18.0,True,600.0,,-25.9252,16.1411,6.3724,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73645,Y17.1024,18.0,True,600.0,,-25.9252,17.1024,6.3724,0.0,0.0,0.0,0.9612999999999978,0.0,0.9612999999999978,True,500.0,0.8333333333333334
73646,Y18.0638,18.0,True,600.0,,-25.9252,18.0638,6.3724,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73647,Y19.0252,18.0,True,600.0,,-25.9252,19.0252,6.3724,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73648,Y19.9866,18.0,True,600.0,,-25.9252,19.9866,6.3724,0.0,0.0,0.0,0.9613999999999976,0.0,0.9613999999999976,True,500.0,0.8333333333333334
73649,Y20.9479,18.0,True,600.0,,-25.9252,20.9479,6.3724,0.0,0.0,0.0,0.9613000000000014,0.0,0.9613000000000014,True,500.0,0.8333333333333334
73650,Y21.8587,18.0,True,600.0,,-25.9252,21.8587,6.3724,0.0,0.0,0.0,0.9107999999999983,0.0,0.9107999999999983,True,500.0,0.8333333333333334
73651,Y22.7695,18.0,True,600.0,,-25.9252,22.7695,6.3724,0.0,0.0,0.0,0.9108000000000018,0.0,0.9108000000000018,True,500.0,0.8333333333333334
73652,Y23.6803,18.0,True,600.0,,-25.9252,23.6803,6.3724,0.0,0.0,0.0,0.9107999999999983,0.0,0.9107999999999983,True,500.0,0.8333333333333334
73653,X-25.9239 Y24.5658,18.0,True,600.0,,-25.9239,24.5658,6.3724,0.0,0.0,0.001300000000000523,0.8855000000000004,0.0,0.8855009542626144,True,500.0,0.8333333333333334
73654,X-25.9227 Y25.4513,18.0,True,600.0,,-25.9227,25.4513,6.3724,0.0,0.0,0.001200000000000756,0.8855000000000004,0.0,0.8855008130995706,True,500.0,0.8333333333333334
73655,X-25.8968 Y25.5704,18.0,True,600.0,,-25.8968,25.5704,6.3724,0.0,0.0,0.025900000000000034,0.11909999999999954,0.0,0.12188363302757221,True,500.0,0.8333333333333334
73656,X-25.8598 Y25.6536,18.0,True,600.0,,-25.8598,25.6536,6.3724,0.0,0.0,0.036999999999999034,0.0832000000000015,0.0,0.09105624635355983,True,500.0,0.8333333333333334
73657,X-25.7728 Y25.7697,18.0,True,600.0,,-25.7728,25.7697,6.3724,0.0,0.0,0.08699999999999974,0.11609999999999943,0.0,0.14508001240694673,True,500.0,0.8333333333333334
73658,X-25.7339 Y25.8054,18.0,True,600.0,,-25.7339,25.8054,6.3724,0.0,0.0,0.03890000000000171,0.03569999999999851,0.0,0.05279867422577982,True,500.0,0.8333333333333334
73659,X-25.6536 Y25.8598,18.0,True,600.0,,-25.6536,25.8598,6.3724,0.0,0.0,0.0802999999999976,0.054400000000001114,0.0,0.09699200998020267,True,500.0,0.8333333333333334
73660,X-25.5378 Y25.9066,18.0,True,600.0,,-25.5378,25.9066,6.3724,0.0,0.0,0.11580000000000013,0.04680000000000106,0.0,0.12489947958258324,True,500.0,0.8333333333333334
73661,X-25.4513 Y25.9227,18.0,True,600.0,,-25.4513,25.9227,6.3724,0.0,0.0,0.08650000000000091,0.016099999999998005,0.0,0.08798556699823042,True,500.0,0.8333333333333334
73662,X-24.6923 Y25.9252,18.0,True,600.0,,-24.6923,25.9252,6.3724,0.0,0.0,0.7590000000000003,0.002500000000001279,0.0,0.7590041172483852,True,500.0,0.8333333333333334
73663,X-23.8152,18.0,True,600.0,,-23.8152,25.9252,6.3724,0.0,0.0,0.8770999999999987,0.0,0.0,0.8770999999999987,True,500.0,0.8333333333333334
73664,X-22.9382,18.0,True,600.0,,-22.9382,25.9252,6.3724,0.0,0.0,0.8770000000000024,0.0,0.0,0.8770000000000024,True,500.0,0.8333333333333334
73665,X-22.0611,18.0,True,600.0,,-22.0611,25.9252,6.3724,0.0,0.0,0.8770999999999987,0.0,0.0,0.8770999999999987,True,500.0,0.8333333333333334
73666,X-21.2009,18.0,True,600.0,,-21.2009,25.9252,6.3724,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
73667,X-20.3408,18.0,True,600.0,,-20.3408,25.9252,6.3724,0.0,0.0,0.8600999999999992,0.0,0.0,0.8600999999999992,True,500.0,0.8333333333333334
73668,X-19.4806,18.0,True,600.0,,-19.4806,25.9252,6.3724,0.0,0.0,0.8602000000000025,0.0,0.0,0.8602000000000025,True,500.0,0.8333333333333334
73669,X-18.6204,18.0,True,600.0,,-18.6204,25.9252,6.3724,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
73670,X-17.7602,18.0,True,600.0,,-17.7602,25.9252,6.3724,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
73671,X-16.9,18.0,True,600.0,,-16.9,25.9252,6.3724,0.0,0.0,0.8602000000000025,0.0,0.0,0.8602000000000025,True,500.0,0.8333333333333334
73672,X-16.0399,18.0,True,600.0,,-16.0399,25.9252,6.3724,0.0,0.0,0.8600999999999992,0.0,0.0,0.8600999999999992,True,500.0,0.8333333333333334
73673,X-15.1797,18.0,True,600.0,,-15.1797,25.9252,6.3724,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
73674,X-14.4207,18.0,True,600.0,,-14.4207,25.9252,6.3724,0.0,0.0,0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73675,X-13.6617,18.0,True,600.0,,-13.6617,25.9252,6.3724,0.0,0.0,0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73676,X-12.9027,18.0,True,600.0,,-12.9027,25.9252,6.3724,0.0,0.0,0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73677,X-12.1437,18.0,True,600.0,,-12.1437,25.9252,6.3724,0.0,0.0,0.7589999999999986,0.0,0.0,0.7589999999999986,True,500.0,0.8333333333333334
73678,X-11.3342,18.0,True,600.0,,-11.3342,25.9252,6.3724,0.0,0.0,0.8095000000000017,0.0,0.0,0.8095000000000017,True,500.0,0.8333333333333334
73679,X-10.5246,18.0,True,600.0,,-10.5246,25.9252,6.3724,0.0,0.0,0.8095999999999997,0.0,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73680,X-9.715,18.0,True,600.0,,-9.715,25.9252,6.3724,0.0,0.0,0.8095999999999997,0.0,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73681,X-8.9054,18.0,True,600.0,,-8.9054,25.9252,6.3724,0.0,0.0,0.8095999999999997,0.0,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73682,X-7.9946,18.0,True,600.0,,-7.9946,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73683,X-7.0838,18.0,True,600.0,,-7.0838,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73684,X-6.1731,18.0,True,600.0,,-6.1731,25.9252,6.3724,0.0,0.0,0.9107000000000003,0.0,0.0,0.9107000000000003,True,500.0,0.8333333333333334
73685,X-5.2117,18.0,True,600.0,,-5.2117,25.9252,6.3724,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
73686,X-4.2503,18.0,True,600.0,,-4.2503,25.9252,6.3724,0.0,0.0,0.9614000000000003,0.0,0.0,0.9614000000000003,True,500.0,0.8333333333333334
73687,X-3.2889,18.0,True,600.0,,-3.2889,25.9252,6.3724,0.0,0.0,0.9614000000000003,0.0,0.0,0.9614000000000003,True,500.0,0.8333333333333334
73688,X-2.3276,18.0,True,600.0,,-2.3276,25.9252,6.3724,0.0,0.0,0.9613,0.0,0.0,0.9613,True,500.0,0.8333333333333334
73689,X-1.3662,18.0,True,600.0,,-1.3662,25.9252,6.3724,0.0,0.0,0.9613999999999998,0.0,0.0,0.9613999999999998,True,500.0,0.8333333333333334
73690,X-0.4048,18.0,True,600.0,,-0.4048,25.9252,6.3724,0.0,0.0,0.9614,0.0,0.0,0.9614,True,500.0,0.8333333333333334
73691,X0.5566,18.0,True,600.0,,0.5566,25.9252,6.3724,0.0,0.0,0.9614,0.0,0.0,0.9614,True,500.0,0.8333333333333334
73692,X1.518,18.0,True,600.0,,1.518,25.9252,6.3724,0.0,0.0,0.9614,0.0,0.0,0.9614,True,500.0,0.8333333333333334
73693,X2.4793,18.0,True,600.0,,2.4793,25.9252,6.3724,0.0,0.0,0.9612999999999998,0.0,0.0,0.9612999999999998,True,500.0,0.8333333333333334
73694,X3.4407,18.0,True,600.0,,3.4407,25.9252,6.3724,0.0,0.0,0.9614000000000003,0.0,0.0,0.9614000000000003,True,500.0,0.8333333333333334
73695,X4.3515,18.0,True,600.0,,4.3515,25.9252,6.3724,0.0,0.0,0.9107999999999996,0.0,0.0,0.9107999999999996,True,500.0,0.8333333333333334
73696,X5.2623,18.0,True,600.0,,5.2623,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73697,X6.1731,18.0,True,600.0,,6.1731,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73698,X7.0838,18.0,True,600.0,,7.0838,25.9252,6.3724,0.0,0.0,0.9107000000000003,0.0,0.0,0.9107000000000003,True,500.0,0.8333333333333334
73699,X7.9946,18.0,True,600.0,,7.9946,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73700,X8.9054,18.0,True,600.0,,8.9054,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73701,X9.8162,18.0,True,600.0,,9.8162,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73702,X10.727,18.0,True,600.0,,10.727,25.9252,6.3724,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
73703,X11.6883,18.0,True,600.0,,11.6883,25.9252,6.3724,0.0,0.0,0.9612999999999996,0.0,0.0,0.9612999999999996,True,500.0,0.8333333333333334
73704,X12.6497,18.0,True,600.0,,12.6497,25.9252,6.3724,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
73705,X13.6111,18.0,True,600.0,,13.6111,25.9252,6.3724,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73706,X14.5725,18.0,True,600.0,,14.5725,25.9252,6.3724,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
73707,X15.5339,18.0,True,600.0,,15.5339,25.9252,6.3724,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
73708,X16.4952,18.0,True,600.0,,16.4952,25.9252,6.3724,0.0,0.0,0.9613000000000014,0.0,0.0,0.9613000000000014,True,500.0,0.8333333333333334
73709,X17.4566,18.0,True,600.0,,17.4566,25.9252,6.3724,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73710,X18.418,18.0,True,600.0,,18.418,25.9252,6.3724,0.0,0.0,0.9613999999999976,0.0,0.0,0.9613999999999976,True,500.0,0.8333333333333334
73711,X19.3794,18.0,True,600.0,,19.3794,25.9252,6.3724,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73712,X20.3408,18.0,True,600.0,,20.3408,25.9252,6.3724,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73713,X21.3021,18.0,True,600.0,,21.3021,25.9252,6.3724,0.0,0.0,0.9612999999999978,0.0,0.0,0.9612999999999978,True,500.0,0.8333333333333334
73714,X22.2635,18.0,True,600.0,,22.2635,25.9252,6.3724,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73715,X23.2249,18.0,True,600.0,,23.2249,25.9252,6.3724,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73716,X24.1863,18.0,True,600.0,,24.1863,25.9252,6.3724,0.0,0.0,0.9613999999999976,0.0,0.0,0.9613999999999976,True,500.0,0.8333333333333334
73717,X24.8188 Y25.9239,18.0,True,600.0,,24.8188,25.9239,6.3724,0.0,0.0,0.6325000000000003,-0.001300000000000523,0.0,0.6325013359669688,True,500.0,0.8333333333333334
73718,X25.4513 Y25.9227,18.0,True,600.0,,25.4513,25.9227,6.3724,0.0,0.0,0.6325000000000003,-0.001200000000000756,0.0,0.6325011383388969,True,500.0,0.8333333333333334
73719,X25.5704 Y25.8968,18.0,True,600.0,,25.5704,25.8968,6.3724,0.0,0.0,0.11909999999999954,-0.025900000000000034,0.0,0.12188363302757221,True,500.0,0.8333333333333334
73720,X25.6536 Y25.8598,18.0,True,600.0,,25.6536,25.8598,6.3724,0.0,0.0,0.0832000000000015,-0.036999999999999034,0.0,0.09105624635355983,True,500.0,0.8333333333333334
73721,X25.7339 Y25.8054,18.0,True,600.0,,25.7339,25.8054,6.3724,0.0,0.0,0.0802999999999976,-0.054400000000001114,0.0,0.09699200998020267,True,500.0,0.8333333333333334
73722,X25.828 Y25.7042,18.0,True,600.0,,25.828,25.7042,6.3724,0.0,0.0,0.09410000000000096,-0.10119999999999862,0.0,0.1381891819210169,True,500.0,0.8333333333333334
73723,X25.8845 Y25.603,18.0,True,600.0,,25.8845,25.603,6.3724,0.0,0.0,0.05649999999999977,-0.10119999999999862,0.0,0.11590379631401077,True,500.0,0.8333333333333334
73724,X25.9066 Y25.5378,18.0,True,600.0,,25.9066,25.5378,6.3724,0.0,0.0,0.022100000000001785,-0.06520000000000081,0.0,0.06884366347021478,True,500.0,0.8333333333333334
73725,X25.9252 Y25.4007,18.0,True,600.0,,25.9252,25.4007,6.3724,0.0,0.0,0.018599999999999284,-0.13710000000000022,0.0,0.13835595397379918,True,500.0,0.8333333333333334
73726,Y24.5911,18.0,True,600.0,,25.9252,24.5911,6.3724,0.0,0.0,0.0,-0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73727,Y23.7815,18.0,True,600.0,,25.9252,23.7815,6.3724,0.0,0.0,0.0,-0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73728,Y22.9719,18.0,True,600.0,,25.9252,22.9719,6.3724,0.0,0.0,0.0,-0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
73729,Y22.1623,18.0,True,600.0,,25.9252,22.1623,6.3724,0.0,0.0,0.0,-0.8096000000000032,0.0,0.8096000000000032,True,500.0,0.8333333333333334
73730,Y21.2009,18.0,True,600.0,,25.9252,21.2009,6.3724,0.0,0.0,0.0,-0.9613999999999976,0.0,0.9613999999999976,True,500.0,0.8333333333333334
73731,Y20.2396,18.0,True,600.0,,25.9252,20.2396,6.3724,0.0,0.0,0.0,-0.9613000000000014,0.0,0.9613000000000014,True,500.0,0.8333333333333334
73732,Y19.2782,18.0,True,600.0,,25.9252,19.2782,6.3724,0.0,0.0,0.0,-0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
73733,Y18.3168,18.0,True,600.0,,25.9252,18.3168,6.3724,0.0,0.0,0.0,-0.9613999999999976,0.0,0.9613999999999976,True,500.0,0.8333333333333334
73734,Y17.3807,18.0,True,600.0,,25.9252,17.3807,6.3724,0.0,0.0,0.0,-0.9360999999999997,0.0,0.9360999999999997,True,500.0,0.8333333333333334
73735,Y16.4446,18.0,True,600.0,,25.9252,16.4446,6.3724,0.0,0.0,0.0,-0.9360999999999997,0.0,0.9360999999999997,True,500.0,0.8333333333333334
73736,Y15.5086,18.0,True,600.0,,25.9252,15.5086,6.3724,0.0,0.0,0.0,-0.9360000000000017,0.0,0.9360000000000017,True,500.0,0.8333333333333334
73737,Y14.5725,18.0,True,600.0,,25.9252,14.5725,6.3724,0.0,0.0,0.0,-0.9360999999999997,0.0,0.9360999999999997,True,500.0,0.8333333333333334
73738,Y13.8135,18.0,True,600.0,,25.9252,13.8135,6.3724,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73739,Y13.0545,18.0,True,600.0,,25.9252,13.0545,6.3724,0.0,0.0,0.0,-0.7589999999999986,0.0,0.7589999999999986,True,500.0,0.8333333333333334
73740,Y12.2955,18.0,True,600.0,,25.9252,12.2955,6.3724,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73741,Y11.5366,18.0,True,600.0,,25.9252,11.5366,6.3724,0.0,0.0,0.0,-0.7589000000000006,0.0,0.7589000000000006,True,500.0,0.8333333333333334
73742,Y10.7776,18.0,True,600.0,,25.9252,10.7776,6.3724,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
73743,Y10.0186,18.0,True,600.0,,25.9252,10.0186,6.3724,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
